Session,Game,Turns,Elapsed,Winners
20180425_132410,0,1000,18,
20180425_132410,1,1000,18,
20180425_132410,2,1000,17,
20180425_132410,3,1000,28,
20180425_132410,4,1000,3,
20180425_132410,5,1000,4,
20180425_132410,6,1000,3,
20180425_132410,7,1000,2,
20180425_132410,8,1000,3,
20180425_132410,9,1000,5,
20180425_132410,10,1000,5,
20180425_132410,11,1000,5,
20180425_132410,12,1000,11,
20180425_132410,13,1000,37,
20180425_132410,14,1000,22,
20180425_132410,15,1000,4,
20180425_132410,16,1000,3,
20180425_132410,17,1000,4,
20180425_132410,18,1000,4,
20180425_132410,19,1000,4,
20180425_132410,20,1000,4,
20180425_132410,21,1000,18,
20180425_132410,22,1000,26,
20180425_132410,23,1000,23,
20180425_132410,24,1000,26,
20180425_132410,25,1000,6,
20180425_132410,26,1000,5,
20180425_132410,27,1000,5,
20180425_132410,28,1000,6,
20180425_132410,29,23,0,Player 1
20180425_132410,30,23,0,Player 1
20180425_132410,31,23,0,Player 1
20180425_132410,32,23,0,Player 1
20180425_132410,33,23,0,Player 1
20180425_132410,34,23,0,Player 1
20180425_132410,35,23,0,Player 1
20180425_132410,36,23,0,Player 1
20180425_132410,37,23,0,Player 1
20180425_132410,38,1000,11,
20180425_132410,39,1000,11,
20180425_132410,40,1000,18,
20180425_132410,41,1000,23,
20180425_132410,42,1000,5,
20180425_132410,43,1000,5,
20180425_132410,44,1000,11,
20180425_132410,45,1000,10,
20180425_132410,46,1000,10,
20180425_132410,47,1000,11,
20180425_132410,48,1000,22,
20180425_132410,49,1000,13,
20180425_132410,50,1000,12,
20180425_132410,51,1000,4,
20180425_132410,52,1000,7,
20180425_132410,53,1000,7,
20180425_132410,54,1000,10,
20180425_132410,55,1000,11,
20180425_132410,56,1000,17,
20180425_132410,57,1000,7,
20180425_132410,58,1000,14,
20180425_132410,59,1000,4,
20180425_132410,60,1000,5,
20180425_132410,61,1000,15,
20180425_132410,62,1000,3,
20180425_132410,63,1000,2,
20180425_132410,64,1000,3,
20180425_132410,65,1000,15,
20180425_132410,66,1000,17,
20180425_132410,67,1000,19,
20180425_132410,68,1000,14,
20180425_132410,69,1000,20,
20180425_132410,70,1000,6,
20180425_132410,71,1000,6,
20180425_132410,72,1000,21,
20180425_132410,73,1000,26,
20180425_132410,74,1000,22,
20180425_132410,75,1000,29,
20180425_132410,76,1000,14,
20180425_132410,77,1000,10,
20180425_132410,78,1000,21,
20180425_132410,79,1000,7,
20180425_132410,80,1000,7,
20180425_132410,81,1000,3,
20180425_132410,82,1000,3,
20180425_132410,83,1000,2,
20180425_132410,84,1000,3,
20180425_132410,85,1000,12,
20180425_132410,86,1000,15,
20180425_132410,87,1000,16,
20180425_132410,88,1000,9,
20180425_132410,89,1000,9,
20180425_132410,90,1000,16,
20180425_132410,91,1000,14,
20180425_132410,92,1000,8,
20180425_132410,93,1000,19,
20180425_132410,94,1000,11,
20180425_132410,95,1000,6,
20180425_132410,96,1000,6,
20180425_132410,97,1000,40,
20180425_132410,98,1000,4,
20180425_132410,99,1000,4,
20180425_132410,100,1000,4,
20180425_132410,101,1000,3,
20180425_132410,102,1000,3,
20180425_132410,103,1000,3,
20180425_132410,104,1000,4,
20180425_132410,105,1000,3,
20180425_132410,106,1000,4,
20180425_132410,107,1000,10,
20180425_132410,108,1000,11,
20180425_132410,109,1000,6,
20180425_132410,110,1000,27,
20180425_132410,111,1000,21,
20180425_132410,112,1000,18,
20180425_132410,113,1000,11,
20180425_132410,114,1000,20,
20180425_132410,115,5,0,Player 1
20180425_132410,116,5,0,Player 1
20180425_132410,117,5,0,Player 1
20180425_132410,118,5,0,Player 1
20180425_132410,119,5,0,Player 1
20180425_132410,120,5,0,Player 1
20180425_132410,121,5,0,Player 1
20180425_132410,122,5,0,Player 1
20180425_132410,123,5,0,Player 1
20180425_132410,124,5,0,Player 1
20180425_132410,125,5,0,Player 1
20180425_132410,126,5,0,Player 1
20180425_132410,127,5,0,Player 1
20180425_132410,128,5,0,Player 1
20180425_132410,129,1000,26,
20180425_132410,130,1000,23,
20180425_132410,131,1000,9,
20180425_132410,132,1000,16,
20180425_132410,133,1000,22,
20180425_132410,134,1000,21,
20180425_132410,135,11,0,Player 1
20180425_132410,136,11,0,Player 1
20180425_132410,137,11,0,Player 1
20180425_132410,138,11,0,Player 1
20180425_132410,139,11,0,Player 1
20180425_132410,140,11,0,Player 1
20180425_132410,141,11,0,Player 1
20180425_132410,142,11,0,Player 1
20180425_132410,143,11,0,Player 1
20180425_132410,144,11,0,Player 1
20180425_132410,145,11,0,Player 1
20180425_132410,146,1000,24,
20180425_132410,147,1000,3,
20180425_132410,148,1000,3,
20180425_132410,149,1000,23,
20180425_132410,150,1000,16,
20180425_132410,151,1000,18,
20180425_132410,152,1000,10,
20180425_132410,153,1000,11,
20180425_132410,154,1000,12,
20180425_132410,155,1000,3,
20180425_132410,156,1000,3,
20180425_132410,157,1000,25,
20180425_132410,158,1000,28,
20180425_132410,159,1000,21,
20180425_132410,160,1000,8,
20180425_132410,161,1000,9,
20180425_132410,162,1000,10,
20180425_132410,163,1000,15,
20180425_132410,164,1000,8,
20180425_132410,165,1000,21,
20180425_132410,166,1000,18,
20180425_132410,167,1000,24,
20180425_132410,168,1000,25,
20180425_132410,169,1000,27,
20180425_132410,170,1000,23,
20180425_132410,171,1000,7,
20180425_132410,172,1000,33,
20180425_132410,173,1000,4,
20180425_132410,174,1000,4,
20180425_132410,175,1000,3,
20180425_132410,176,1000,19,
20180425_132410,177,1000,5,
20180425_132410,178,1000,19,
20180425_132410,179,1000,10,
20180425_132410,180,1000,32,
20180425_132410,181,1000,24,
20180425_132410,182,1000,15,
20180425_132410,183,1000,6,
20180425_132410,184,1000,8,
20180425_132410,185,1000,12,
20180425_132410,186,1000,12,
20180425_132410,187,1000,7,
20180425_132410,188,1000,21,
20180425_132410,189,1000,4,
20180425_132410,190,1000,16,
20180425_132410,191,1000,21,
20180425_132410,192,1000,13,
20180425_132410,193,1000,22,
20180425_132410,194,1000,21,
20180425_132410,195,1000,7,
20180425_132410,196,1000,4,
20180425_132410,197,1000,3,
20180425_132410,198,1000,4,
20180425_132410,199,1000,15,
20180425_132410,200,1000,5,
20180425_132410,201,1000,6,
20180425_132410,202,1000,33,
20180425_132410,203,1000,5,
20180425_132410,204,1000,6,
20180425_132410,205,1000,19,
20180425_132410,206,1000,27,
20180425_132410,207,1000,8,
20180425_132410,208,1000,8,
20180425_132410,209,1000,8,
20180425_132410,210,1000,20,
20180425_132410,211,1000,14,
20180425_132410,212,1000,33,
20180425_132410,213,1000,15,
20180425_132410,214,1000,22,
20180425_132410,215,1000,17,
20180425_132410,216,1000,14,
20180425_132410,217,1000,14,
20180425_132410,218,1000,11,
20180425_132410,219,1000,6,
20180425_132410,220,1000,7,
20180425_132410,221,1000,16,
20180425_132410,222,1000,4,
20180425_132410,223,1000,5,
20180425_132410,224,1000,16,
20180425_132410,225,1000,10,
20180425_132410,226,57,1,Player 1
20180425_132410,227,57,1,Player 1
20180425_132410,228,57,1,Player 1
20180425_132410,229,57,1,Player 1
20180425_132410,230,57,1,Player 1
20180425_132410,231,57,1,Player 1
20180425_132410,232,1000,20,
20180425_132410,233,1000,21,
20180425_132410,234,1000,3,
20180425_132410,235,1000,15,
20180425_132410,236,1000,33,
20180425_132410,237,1000,31,
20180425_132410,238,1000,20,
20180425_132410,239,1000,5,
20180425_132410,240,1000,14,
20180425_132410,241,1000,4,
20180425_132410,242,1000,3,
20180425_132410,243,1000,4,
20180425_132410,244,33,0,Player 1
20180425_132410,245,33,0,Player 1
20180425_132410,246,33,0,Player 1
20180425_132410,247,33,0,Player 1
20180425_132410,248,33,0,Player 1
20180425_132410,249,33,0,Player 1
